"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_url","Answer.audio-naturalness.label","Approve","Reject"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3A7Y0R2P2P0A6Z8GI6AN2H1O74CXJO","A2TANP6R5WPOKE","Submitted","Sat Mar 13 02:48:31 PST 2021","Sat Mar 13 02:57:17 PST 2021","Tue Mar 16 03:57:17 PDT 2021","","","","526","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Good - Mostly natural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3BEFOD78W75995QR1SLALYW7I334ML","A32F5JI04GX6T6","Submitted","Sat Mar 13 02:48:13 PST 2021","Sat Mar 13 02:53:46 PST 2021","Tue Mar 16 03:53:46 PDT 2021","","","","333","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Fair - Equally natural and unnatural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3BXQMRHWK0A8Q3K6GYCSY2U1HGQUMX","A3IHNAYPTVWJWA","Submitted","Sat Mar 13 02:48:33 PST 2021","Sat Mar 13 02:48:52 PST 2021","Tue Mar 16 03:48:52 PDT 2021","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Good - Mostly natural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3CCZ6YKWR8VCY4BXQO0FL4W1I0Q59R","AJISH3SHWGM7L","Submitted","Sat Mar 13 02:45:41 PST 2021","Sat Mar 13 02:50:57 PST 2021","Tue Mar 16 03:50:57 PDT 2021","","","","316","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Good - Mostly natural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3DIP6YHAPD4CGILGWXN4P273BN7E8C","A3LMV3K5HJG7Y7","Submitted","Sat Mar 13 02:47:15 PST 2021","Sat Mar 13 02:47:25 PST 2021","Tue Mar 16 03:47:25 PDT 2021","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Fair - Equally natural and unnatural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3DL65MZB8ERESLBTD939RO3M1ESCEG","A1ZZHJB71KSJ90","Submitted","Sat Mar 13 02:47:13 PST 2021","Sat Mar 13 02:51:37 PST 2021","Tue Mar 16 03:51:37 PDT 2021","","","","264","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Fair - Equally natural and unnatural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3E7TUJ2EGDY72HQQ5UIYJGKTVHPD98","A16GH5GPKBX5GA","Submitted","Sat Mar 13 02:48:53 PST 2021","Sat Mar 13 02:49:18 PST 2021","Tue Mar 16 03:49:18 PDT 2021","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Fair - Equally natural and unnatural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3EFVCAY5L4LKRY78AYYVMIKVGV38JR","ACUL9W49P82Y6","Submitted","Sat Mar 13 02:46:25 PST 2021","Sat Mar 13 02:52:55 PST 2021","Tue Mar 16 03:52:55 PDT 2021","","","","390","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Good - Mostly natural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3EQHHY4HQT4RDEY54U6PDLIOMDLG5T","AL2KG1ZCSWKBJ","Submitted","Sat Mar 13 02:46:19 PST 2021","Sat Mar 13 02:47:33 PST 2021","Tue Mar 16 03:47:33 PDT 2021","","","","74","100% (1/1)","100% (1/1)","100% (1/1)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Good - Mostly natural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3FTOP5WARG029925FULGT3EDXXS0JX","A2PDEHYI2M81EC","Submitted","Sat Mar 13 02:48:45 PST 2021","Sat Mar 13 02:53:51 PST 2021","Tue Mar 16 03:53:51 PDT 2021","","","","306","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Good - Mostly natural speech"
